link,text,date,No_of_Likes,No_of_tweets
https://twitter.com/keanespirit/status/1751044621214306373#m,Nah. We’ve had enough sex criminals in the #ConservativeParty,"Jan 27, 2024 · 12:49 AM UTC",1,0
https://twitter.com/MacAyeRight/status/1751020767041491426#m,Comments @BBCScotlandNews @Douglas4Moray #BBCScotlandNews #ConservativeParty @jackiebmsp Naa didn’t think so… #Scotland sees you charlatans and fraudsters.. #Aye #GSTFYW #GeneralElectionlNow #BringItOn oh but naw… yer shittin yersels eh! #Yoontastic #Wallopers,"Jan 26, 2024 · 11:14 PM UTC",1,0
https://twitter.com/Rodrigo06459706/status/1751014329577594939#m,Trump needs to come to Britain. He'd fit right in with the #ConservativeParty,"Jan 26, 2024 · 10:48 PM UTC",0,0
https://twitter.com/MCY1X/status/1751011689875574873#m,#Tories #ConservativeParty,"Jan 26, 2024 · 10:38 PM UTC",1,0
https://twitter.com/kfleener1/status/1751011299469803587#m,#mikejohnson @SpeakerJohnson #TraitorsUS #TraitorTrump @GOPHouseOfRep @GOPHouse @GOPSenate #Trump2024 #Trump2024NowMorethanEver #trump #MAGA2024 #maga #MAGACult #Conservatives #ConservativeParty #mtg #marjorietaylorgreene #BidenHarris2024,"Jan 26, 2024 · 10:36 PM UTC",0,0
https://twitter.com/samiralande/status/1751005314223161462#m,#london #ICJGazaGenocide #ConservativeParty #Labour,"Jan 26, 2024 · 10:12 PM UTC",0,0
https://twitter.com/Honestpanda21/status/1751002765164445987#m,"#Brexit sold to the undecided on lies,so the rich didn’t have to pay tax the ruination of our country #ConservativeParty we haven’t even implemented checks from #EU to #UK higher prices were always going to be a price to pay for Brexit !! As we’re a 3rd party state to the EU","Jan 26, 2024 · 10:02 PM UTC",2,0
https://twitter.com/TheChroniclesIn/status/1750998633858687109#m,Ben Shapiro Criticizes Nicki Minaj with a Rap Verse That Receives Strong Criticism! @benshapiro @NICKIMINAJ @taylorswift13 @Shadyind @Rap @amconmag @LibDems #benshapiro #NickiMinaj📷 #rap #ConservativeParty Read More : https://thechroniclesinsight.com/ben-shapiro-criticizes-nicki-minaj-with-a-rap-verse-that-receives-strong-criticism/,"Jan 26, 2024 · 9:46 PM UTC",0,0
https://twitter.com/TheChroniclesIn/status/1750995886681768027#m,Ben Shapiro Criticizes Nicki Minaj with a Rap Verse! @benshapiro @NICKIMINAJ @taylorswift13 @Shadyind @Rap @amconmag @LibDems #benshapiro #NickiMinaj #rap #ConservativeParty  Read More : https://thechroniclesinsight.com/web-stories/ben-shapiro-criticizes-nicki-minaj-with-a-rap-verse-that-receives-strong-criticism/,"Jan 26, 2024 · 9:35 PM UTC",0,0
https://twitter.com/manclesley/status/1750990243669463474#m,Round em all up and deport no ifs no buts #Conservatives #conservativeparty,"Jan 26, 2024 · 9:13 PM UTC",2,0
https://twitter.com/libertydefence/status/1750990027553968202#m,These people are speaking sedition. They need to be arrested for conspiracy against the State. #police #jamescleverly #benhabib #suellabraverman #rishisunak #conservativeparty #labourparty #reformparty #ukip,"Jan 26, 2024 · 9:12 PM UTC",1,0
https://twitter.com/Richard_4_2_0/status/1750988874409468402#m,Tory Terror At Oncoming STARMAGEDDON  The Labour Social LIVE 21:00  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://www.youtube.com/live/uJqNWcX40so?si=0ooatjO3JxeGEaFT,"Jan 26, 2024 · 9:07 PM UTC",0,0
https://twitter.com/manclesley/status/1750984505492382207#m,Round them up and deport simple #Conservatives #conservativeparty,"Jan 26, 2024 · 8:50 PM UTC",4,0
https://twitter.com/MWSALES/status/1750984427872682048#m,#Suella should be put in position pronto @ConHome #Conservatives #ConservativeParty,"Jan 26, 2024 · 8:49 PM UTC",0,0
https://twitter.com/ThomasMadden101/status/1750977997572563058#m,#ReformUK is eating the #ConservativeParty.,"Jan 26, 2024 · 8:24 PM UTC",0,0
https://twitter.com/Richard_4_2_0/status/1750966658577928301#m,Episode 246 - Femi Oluwole  Aid Thompsin LIVE 19:00 GMT  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems #PlaidCymru https://www.youtube.com/live/B0LarjTgyLM?si=ABix0x9yUoKI1Plu,"Jan 26, 2024 · 7:39 PM UTC",0,0
https://twitter.com/ACaiden_Noah/status/1750962436411125988#m,Sunak's tax-cut promises and internal strains roil Tories ahead of by-elections https://noah-news.com/gb/en/politics/2024/01/26/sunaks-tax-cut-promises-and-internal-strains-roil-tories-ahead-of-by-elections #RishiSunak #ConservativeParty #UKpolitics,"Jan 26, 2024 · 7:22 PM UTC",0,0
https://twitter.com/SFFK14/status/1750933776878731627#m,"@NikkiHaley accepting $$s from the devil himself establishes beyond a doubt she despises #ConservativeParty and peeps. She is a whore selling not her soul, she does not have one, she is selling her commitment to the highest bidder. No character #NeverNikki","Jan 26, 2024 · 5:28 PM UTC",0,0
https://twitter.com/HPeremen/status/1750932906770346106#m,Libertarianism is basically a celebration of selfishness. A libertarian society would just be a bunch of pricks all screaming about how f****** great they are. #capitalism #freedom #usa #gop #trump #ConservativeParty,"Jan 26, 2024 · 5:25 PM UTC",0,0
https://twitter.com/alanhilliar1/status/1750919164477177885#m,"Clearly the #ConservativeParty has done  it's level best to destroy any remaining faith in the UK political system. My one consolation is that WHEN they are decimated at the next GE, we can bring the fraudsters and tricksters to account in the courts!","Jan 26, 2024 · 4:30 PM UTC",1,0
https://twitter.com/SirCCodpiece/status/1750916684133679513#m,#CONservatives #Tories #ConservativeParty,"Jan 26, 2024 · 4:20 PM UTC",15,0
https://twitter.com/Lori2025/status/1750914499136090250#m,#TrudeauForTreason #TrudeauCrimeMinister #TrudeauMustResign #TrudeauCorruption #TrudeauMustGo #Pierre4PM #ConservativeParty #NDPcorruption We need common sense now,"Jan 26, 2024 · 4:12 PM UTC",0,0
https://twitter.com/karentush/status/1750914326515400767#m,"The great grift is on the by the #CONservativeParty  party.  Someone is financially benefiting from this, follow the 💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰","Jan 26, 2024 · 4:11 PM UTC",1,0
https://twitter.com/jazzaoxon/status/1750902913637986609#m,"Such a shambles, #tories deserting #ConservativeParty left, right, and centre!","Jan 26, 2024 · 3:25 PM UTC",1,1
https://twitter.com/paulyb_dr/status/1750898786170265900#m,"“alarmists always demand the same thing: absolute power to dominate, transform, and control every aspect of our lives,""  #WEF2024 #liberals #ConservativeParty #Canada #wakeup #ClimateAction #ClimateEmergency","Jan 26, 2024 · 3:09 PM UTC",0,1
https://twitter.com/RougeMenace/status/1750895260480229380#m,And yet it was ruled earlier that this was indeed a proper use of the #EmergenciesAct. I guess you can pick whatever suits your narrative best.  #ConservativeParty #PeePee,"Jan 26, 2024 · 2:55 PM UTC",1,1
https://twitter.com/Richard_4_2_0/status/1750885809601843550#m,"""Fucking Hell"". That's what I thought when I saw this.  #Israel #Gaza  BREAKING: ICJ rules in favour of South Africa on Israel GENOCIDE   Double Down News  #Conservative #Conservatives #ConservativeParty #RightWing #SNP #Labour #greenparty #LibDems https://youtu.be/YNWFepc_8GE?si=o6BfAbrOBqbTQThi","Jan 26, 2024 · 2:18 PM UTC",0,0
https://twitter.com/ThomasMadden101/status/1750882010950742346#m,Making the voters #sick just before the #GeneralElection will also make them sick of the #ConservativeParty.,"Jan 26, 2024 · 2:02 PM UTC",2,0
https://twitter.com/LaurelNelsonH/status/1750871758612369527#m,A political party gone wrong… when the media refer to the party leader as a “piffleswipe”.  #Canada #federalpolitics #piffleswipe #ConservativeParty #ConservativePolitics,"Jan 26, 2024 · 1:22 PM UTC",2,0
https://twitter.com/alanhilliar1/status/1750871499219603723#m,Accepting @Nigel_Farage into the #ConservativeParty only shows the depths of despair and disorganisation into which the Tories have fallen,"Jan 26, 2024 · 1:21 PM UTC",0,0
https://twitter.com/artslattery/status/1750870446784864391#m,There is an alternative.  greenparty.org.uk If you support it others will follow. We need real change and not just a managerial reshuffle with business as usual. #LabourParty #ConservativeParty #CrimeWatch #SunakOut #StarmerOut #electionnow,"Jan 26, 2024 · 1:16 PM UTC",0,0
https://twitter.com/NoahBreaking/status/1750869616069402644#m,Political turmoil as Tories face internal dissent and electoral challenges https://noah-news.com/gb/en/politics/2024/01/26/political-turmoil-as-tories-face-internal-dissent-and-electoral-challenges #ConservativeParty #LabourParty #ElectoralReform,"Jan 26, 2024 · 1:13 PM UTC",1,0
https://twitter.com/AmourNiki/status/1750867920903717351#m,"@RishiSunak you need to stop bombing Yemen! The British people are not being you and you are acting for you own agenda, not the will of the people.#Tory #NotInMyName #ConservativeParty","Jan 26, 2024 · 1:06 PM UTC",0,0
https://twitter.com/MrPeanutSpread/status/1750862403791634476#m,Armed forces are in a Conservative mess. This stuff is your fault. #britisharmy #raf #navy #ConservativeParty,"Jan 26, 2024 · 12:45 PM UTC",0,0
https://twitter.com/warriorbadger/status/1750860622726594842#m,Fantastic news!  https://www.theguardian.com/uk-news/2024/jan/26/michelle-mone-assets-frozen-nca-investigates-fraud #ToryCorruption #ConservativePolitics #Conservatives #ConservativeParty,"Jan 26, 2024 · 12:37 PM UTC",2,0
https://twitter.com/BDP2030/status/1750853751592689794#m,We aren't safe on our streets anymore thanks to #ConservativeParty,"Jan 26, 2024 · 12:10 PM UTC",2,0
https://twitter.com/labourball/status/1750841465528283531#m,"Prisons full. Courts overwhelmed. Local Govt collapsing. Some crimes essentially now ""legal"" (zero pursuit by police, low-to-none punishment risk).  #ConservativeParty policy proposal? More cuts! 💸","Jan 26, 2024 · 11:21 AM UTC",2,0
https://twitter.com/theradgeygadgey/status/1750838672310550865#m,The #ConservativeParty should show this in every election broadcast slot at the next GE.,"Jan 26, 2024 · 11:10 AM UTC",1,0
https://twitter.com/manclesley/status/1750835914257879262#m,"Fgs, no wonder they think it's ok to bully and stab people.  #ConservativeParty #Conservatives #NeverLabour #allmps,  time for boot camps and the return to capital punishment","Jan 26, 2024 · 10:59 AM UTC",0,0
https://twitter.com/AlphaRichard/status/1750829240788943148#m,"Meanwhile, in actually horrific things that DO happen, your Tory party has made human slavery much easier. Yay! And they did it on purpose! Yay again?  #ModernSlavery #Immigration #Visa #ConservativeParty","Jan 26, 2024 · 10:33 AM UTC",1,0
https://twitter.com/manclesley/status/1750825074876129685#m,"Time for the return of capital punishment,  something got to be done to deter these crimes escalating . #ConservativeParty #Conservatives #NeverLabour #allmps ,","Jan 26, 2024 · 10:16 AM UTC",0,0
https://twitter.com/manclesley/status/1750824460922355950#m,"So sad , when this is going to end , my sincere condolences to his family and loved ones .  #ConservativeParty #Conservatives #NeverLabour #allmps,  time for tge return of capital punishment,  something got to happen to deter these crimes .","Jan 26, 2024 · 10:14 AM UTC",2,0
https://twitter.com/KayLouiseKelly/status/1750822669761515604#m,#GreatSpeech #ToriesUnfitToGovern #ToriesDestroyingOurCountry #ConservativeParty in a nutshell.,"Jan 26, 2024 · 10:07 AM UTC",1,0
https://twitter.com/ParkesMatt/status/1750820687214719008#m,#ConservativeParty lies again! #ToryGaslighting,"Jan 26, 2024 · 9:59 AM UTC",0,0
https://twitter.com/kumaukn/status/1750814816778727713#m,#ConservativeParty are destroying the country  #LabourParty will demolish the country  #liberal Democrats will sell all of us to EU #GreenParty no policy except fake propaganda We need Political Reform to get our country back People’s Power,"Jan 26, 2024 · 9:35 AM UTC",1,0
https://twitter.com/astro_trader/status/1750813909102084244#m,"""Need a tow?   How far you going?"" #ReformUK #ConservativeParty  Davey cartoon, Jan 26 #Telegraph","Jan 26, 2024 · 9:32 AM UTC",3,1
https://twitter.com/estusratus/status/1750809691687403767#m,What a complete load of billsh1t and lies! #ConservativeParty #WEFpuppets,"Jan 26, 2024 · 9:15 AM UTC",0,0
https://twitter.com/Brian_A_McDaid/status/1750808243432026248#m,"Our #Farming  community is a vital part of #Skipton and #Ripon and the #ConservativeParty have failed to support them for too long.   A @LabourParty government would:  - Legislate to protect farmers by ensuring retailers were forced to pay fair prices and honour contract. - Encourage cooperatives among farmers to shorten supply chains. - Renegotiate the current deals with Australia and N.Zealand, so that high British standards are protected, and concentrate on the quality of trade deals rather than the quantity.  Only #Labour will allow our farming community to prosper and as our local MP, I would work with our farmers and the party to ensure this happens.   @YorksBylines @thestrayferret @yorkshirepost","Jan 26, 2024 · 9:09 AM UTC",9,0
https://twitter.com/darren_cat65667/status/1750806021432299575#m,These people are absolute charlatans. Must have raised with 'even if u haven't a clue learn how to fake it' 'never take the blame for anything ' 'try scapegoat others' I met them at university and on my journey since then.  #conmen #charalatans #ConservativeParty #reform,"Jan 26, 2024 · 9:00 AM UTC",5,1
https://twitter.com/CPaige_Noah/status/1750805154410958914#m,Conservative Party trails Labour by 20 points amidst internal and Brexit challenges https://noah-news.com/gb/en/politics/2024/01/26/conservative-party-trails-labour-by--points-amidst-internal-and-brexit-challenges #ConservativeParty #LabourParty #Brexit,"Jan 26, 2024 · 8:57 AM UTC",0,0
https://twitter.com/BikerBham/status/1750801212499190170#m,#ConservativeParty,"Jan 26, 2024 · 8:41 AM UTC",0,0
https://twitter.com/PoohBearCorner/status/1750798890486415658#m,#Immigration and #asylum #Asylum seekers ‘in despair’ after #Rwanda removal letters sent in #error.  The trail of muddle that ran through #Brexit is now hitting the #ConservativeParty #Rwanda policy.  #Conservatives #competence = zero.  https://www.theguardian.com/uk-news/2024/jan/26/asylum-seekers-in-despair-after-rwanda-removal-letters-sent-in-error?CMP=Share_AndroidApp_Other,"Jan 26, 2024 · 8:32 AM UTC",0,0
https://twitter.com/ASoundFooting/status/1750792627824230566#m,"#FollowBackFriday There is strength in numbers. If you want the #ToryChaos to end and the #ConservativeParty to be annihilated, we should be following each other. 14 years is way more than enough of #Greed and #Corruption.  Vote tactically to remove a Tory.  #GeneralElectionN0W","Jan 26, 2024 · 8:07 AM UTC",8,1
https://twitter.com/bjsommerville/status/1750780154949836881#m,"@PierrePoilievre and the #ConservativeParty will have a tough job cleaning up the #Liberal_Party - #NDP coalition and their miss management of our tax dollars  @theJagmeetSingh man up and break the coalition,  #Canadians are demanding an election now, we can't waste another year","Jan 26, 2024 · 7:18 AM UTC",1,0
https://twitter.com/WhittallClive/status/1750775217805201824#m,"Are we now close to the point where the #ConservativeParty refuses to submit panelists for @bbcquestiontime, and the programme is cancelled because it can no longer provide 'balance'? 🤔","Jan 26, 2024 · 6:58 AM UTC",3,0
https://twitter.com/ThomasMadden101/status/1750750358308028708#m,"Well, that will further erode #ConservativeParty support and support for #Brexit.","Jan 26, 2024 · 5:19 AM UTC",1,0
https://twitter.com/Andrew_Seadog/status/1750732526824362407#m,#NigelFarage had it about right when he said of the #ConservativeParty: “They are in a terrible mess: a broad church without a religion.”,"Jan 26, 2024 · 4:08 AM UTC",0,1
https://twitter.com/CanIndian_Bro/status/1750730572735881575#m,@jamiljivani for #Durham! @PierrePoilievre #ConservativeParty #Canada,"Jan 26, 2024 · 4:01 AM UTC",1,0
https://twitter.com/SimonCambridge/status/1750729766817153064#m,"I like Suella, I like someone who doesn't always follow the script. If she was leader, she would take a lot of votes from @reformparty_uk as she's talks their kinda language 🤔 So yes for me 👍  @SuellaBraverman #ConservativeParty @Iromg @GBNEWS #SuellaBraverman","Jan 26, 2024 · 3:57 AM UTC",0,0
https://twitter.com/tracksideCDN/status/1750722185616921026#m,I've been to 2 Toronto games and have spent more money supporting them. Vote #ConservativeParty.,"Jan 26, 2024 · 3:27 AM UTC",0,0
https://twitter.com/NunoMAguiar/status/1750720430309024249#m,@TuckerCarlson was allowed to enter Canada and speak freely. If @JustinTrudeau is the Dictator and tyrant that #MapleMAGA claims that he is then why not just stop him from entering the country?  #cdnpoli #Conservative #ConservativeParty,"Jan 26, 2024 · 3:20 AM UTC",0,0
https://twitter.com/NoahBreaking/status/1750701153422070102#m,Sunak's approval remains steady among Tory voters amid leadership speculations https://noah-news.com/gb/en/politics/2024/01/26/sunaks-approval-remains-steady-among-tory-voters-amid-leadership-speculations #RishiSunak #ConservativeParty #UKPolitics,"Jan 26, 2024 · 2:04 AM UTC",0,0
https://twitter.com/sahmof02/status/1750696322745647195#m,I am in full support of anyone coming into our country legally. I am against anyone coming into our country illegally.  Who agrees with me? #Conservatives #ConservativeParty #illegalimmigration #Illegals,"Jan 26, 2024 · 1:45 AM UTC",0,0
https://twitter.com/PennyParkerm/status/1750691592225038451#m,@JustinTrudeau  what kind of sanctions will you be inflicting on Israel after tomorrow’s ruling? People want to hear about this asap. Thank you  #LiberalParty #GreenParty #ConservativeParty,"Jan 26, 2024 · 1:26 AM UTC",1,0
https://twitter.com/cjknowles1972/status/1750679561539301550#m,Is #Badenoch about to topple #Sunak? @KemiBadenoch #ConservativeParty https://www.heraldscotland.com/news/national/24074111.brexit-benefits-require-eu-divergence-says-badenoch/,"Jan 26, 2024 · 12:38 AM UTC",0,0
https://twitter.com/getoncrossnow/status/1750679239324500402#m,"@MarkGerretsen Is Absolutely Right, As That's The Unfortunate Truth & Reality Within The #Triple Failed & Disgraced #ConservativeParty, Which Has Definitely Now Sunk To An Obvious All-Time & Ultimate Low, In Canada. The @CPC_HQ - A National Disgrace & International Embarrassment.","Jan 26, 2024 · 12:37 AM UTC",0,0
https://twitter.com/perfidiousSH/status/1750667049645555947#m,"Of the four major federal party leaders, which one would you consider to be the *most* divisive? #cdnpoli #LiberalParty #ConservativeParty #NDP #GreenParty","Jan 25, 2024 · 11:48 PM UTC",80,66
https://twitter.com/Toronto_nian/status/1750665902629003576#m,"#OntarioNews #ONtalk - Following #ConservativeParty Premier @FordNation's #Bill124 of 1% cap upon Public Service Employees, an arbitrator has awarded them today an additional retroactive 6.5% pay increases. https://www.cbc.ca/news/canada/toronto/bill-124-public-servants-pay-ontario-1.7094273?__vfz=medium%3Dsharebar  via @Toronto_nian","Jan 25, 2024 · 11:44 PM UTC",0,0
https://twitter.com/MCY1X/status/1750663005493244007#m,"#WestMidlands has the highest knife crime pro-raga, higher than #London, and it has a #Tory Mayor, so it must be his fault yes? Was that guy a member of the #ConservativeParty perhaps? #BBCQT","Jan 25, 2024 · 11:32 PM UTC",9,0
https://twitter.com/Short777Stephen/status/1750662869991973293#m,Hear Here 👍🤝🗨️ #ConservativeParty #DELUDED. #Kent #UnitedKingdom 🇬🇧 #Twitter #X,"Jan 25, 2024 · 11:32 PM UTC",0,0
https://twitter.com/Eiley_Kers/status/1750658054192873919#m,#Tory boy looks peed off   Well the attacks on #ConservativeParty on  #bbcqt tonight are deserved,"Jan 25, 2024 · 11:13 PM UTC",2,0
https://twitter.com/pabcoms/status/1750657871031713811#m,I'm kinda confident that the #ConservativeParty is gonna be toast next election. It's gonna be a laugh - the kicking they're gonna get!😂 #bbcqt,"Jan 25, 2024 · 11:12 PM UTC",3,0
https://twitter.com/itzashley06x/status/1750653183913804244#m,#Tories #ToriesBrokeBritain #ToriesCorruptToTheCore #ToriesDestroyingOurCountry #ToriesOut #ToriesUnfitToGovern #Conservatives #ConservativeParty #ConservativesNotFitToGovern #Rishi #Sunak #SunakOut,"Jan 25, 2024 · 10:53 PM UTC",0,0
https://twitter.com/Vixen9992/status/1750646168978162008#m,Check the facts out!!  #NHS lists are not falling as portrayed by the #tories #ConservativeParty https://fullfact.org/health/rishi-sunak-cutting-waiting-lists/,"Jan 25, 2024 · 10:25 PM UTC",0,0
https://twitter.com/NoahBreaking/status/1750645116765618466#m,Sunak faces leadership test as Tories brace for electoral strife https://noah-news.com/gb/en/politics/2024/01/25/sunak-faces-leadership-test-as-tories-brace-for-electoral-strife #RishiSunak #ConservativeParty #UKPolls,"Jan 25, 2024 · 10:21 PM UTC",0,0
https://twitter.com/lisbon9707/status/1750637857171972601#m,@RishiSunak @ClaireCoutinho looks like people are finally realising how you've screwed up just about everything you touched both nationally and locally #ConservativeParty #PoliticsLive #tandridge,"Jan 25, 2024 · 9:52 PM UTC",0,0
https://twitter.com/EastLondonEagle/status/1750636143048052984#m,More than a decade after the rest of the world @RishiSunak. Is there an election this year by any chance #ConservativeParty ?,"Jan 25, 2024 · 9:45 PM UTC",0,0
https://twitter.com/EastLondonEagle/status/1750635295568015698#m,"Car crash economics by @Conservatives, party while Londoners died @CityHallTories - what's the difference? Nothing, nothing at all. Votes for the #ConservativeParty is a vote for pollution, in the air, in water & in life, especially if you don't know if you have been mugged.","Jan 25, 2024 · 9:42 PM UTC",1,0
https://twitter.com/Lori2025/status/1750629448154579060#m,The #LiberalParty is crying today!!!! It is quite hilarious how they are whining. #LiberalCorruption #TrudeauForTreason #TrudeauMustGo #TrudeauCorruption #PierrePoilievre #Pierre4PM #Conservatives #ConservativeParty #NDPMustGo,"Jan 25, 2024 · 9:19 PM UTC",0,0
https://twitter.com/Peezy62/status/1750619321330504168#m,"What, a rapist who stole state secrets and took millions from foreign powers?! That narrows the options to about 20 for the Tories  #ConservativeParty","Jan 25, 2024 · 8:39 PM UTC",0,0
https://twitter.com/HasanHussain777/status/1750617503435260169#m,Typical Tory using #COVID19 and Putin as an excuse…#bbcqt #BBCQuestionTime #ConservativeParty #RishiSunak #SunakOut #ToryCorruption #ToryBrokenBritain #ToryCriminals #ToriesDestroyingOurCountry #Brexit #BrexitDisaster #Rwanda #RwandaBill #EnoughlsEnough #GeneralElectionN0W,"Jan 25, 2024 · 8:31 PM UTC",1,0
https://twitter.com/TeawitDivaNails/status/1750616237426790663#m,#MAGA #ConservativeParty #republicans #texas report this,"Jan 25, 2024 · 8:26 PM UTC",0,0
https://twitter.com/HasanHussain777/status/1750615092746457538#m,The motto for the Tory Twunts over the last 14 years….#bbcqt #BBCQuestionTime #ConservativeParty #RishiSunak #SunakOut #ToryCorruption #ToryBrokenBritain #ToryCriminals #ToriesDestroyingOurCountry #Brexit #BrexitDisaster #Rwanda #RwandaBill #EnoughlsEnough #GeneralElectionN0W,"Jan 25, 2024 · 8:22 PM UTC",3,0
https://twitter.com/RosieBrowning18/status/1750614912941085015#m,Seriously starting to wonder about #AlbertaGovernment but after seeing a glimpse of #DanielleSmith chatting it up with #TuckerCarlson 🥹 yet won’t talk to #Medias #silence #albertahealthcarecrises #HousingCrisis ok I see the correlation #ConservativeParty,"Jan 25, 2024 · 8:21 PM UTC",0,0
https://twitter.com/Lori2025/status/1750610653239214287#m,#TrudeauForTreason #TrudeauMustResign #TrudeauMustGo #TrudeauCrimeMinister #TrudeauCorruption I knew in 2015 #TrudeauCorruption would ruin this country just like when his father did. Time for them all #LiberalsForTreason to be investigated. #ConservativeParty #Pierre4PM,"Jan 25, 2024 · 8:04 PM UTC",0,0
https://twitter.com/MWSALES/status/1750610381590933867#m,"1 of #RishiSunak's top aides resigned, warning #Tories could be wiped out by #Christmas #Conservatives #ConservativeParty #Elections #Government VOTE #Suella #suellaBraverman for #PM https://savebritain.org/sunaks-top-aide-quits-says-britons-deserve-better/","Jan 25, 2024 · 8:03 PM UTC",0,0
https://twitter.com/NoahBreaking/status/1750607966582034791#m,Conservative Party in turmoil as internal dissent rises with poor polls https://noah-news.com/gb/en/politics/2024/01/25/conservative-party-in-turmoil-as-internal-dissent-rises-with-poor-polls #UKpolitics #ConservativeParty #RishiSunak,"Jan 25, 2024 · 7:53 PM UTC",0,0
https://twitter.com/MattLeeNewby/status/1750591209188528405#m,"I mean, it isn't like they aren't appropriate nicknames... #ConservativeParty","Jan 25, 2024 · 6:47 PM UTC",0,0
https://twitter.com/Tracycccccccc/status/1750588109698535776#m,Why doesn’t this suprise me?! The lot of it is an entire fix! stopped my membership the day @BorisJohnson got illegally removed & I’ve absolutely NO intention of re-joining especially the #ConservativeParty they’re an utter mess & refuse to listen to US-The VOTER & what we want!,"Jan 25, 2024 · 6:35 PM UTC",38,1
https://twitter.com/WatTyler5/status/1750585037253419289#m,@liberal_party @CPC_HQ #Democrats #Republicans #LabourParty #ConservativeParty etc etc   GFY!!!!!!!!  https://www.youtube.com/watch?v=_NzLs-xSss0,"Jan 25, 2024 · 6:22 PM UTC",0,0
https://twitter.com/etranger_NM/status/1750579951282094580#m,#cons gonna get wiped out = in #london and #uk 🤷‍♂️ there is no panic > #sadiq is dealing with #conservativeparty nonsense. let him be 🤫,"Jan 25, 2024 · 6:02 PM UTC",0,0
https://twitter.com/BillC1965/status/1750577286208692681#m,You will Never find the @gop @HouseGOP @SenateGOP @SpeakerJohnson #ConservativeParty! They're ALL #MIA They've abandoned their #ConservativeConstituents,"Jan 25, 2024 · 5:52 PM UTC",1,0
https://twitter.com/MCY1X/status/1750575493529682318#m,"Well @Conservatives, do you have any comment on this? You’ve given #southernwater a free pass to do this! #Tories #ConservativeParty #VoteConservative #Conseweratives","Jan 25, 2024 · 5:44 PM UTC",0,0
https://twitter.com/MCY1X/status/1750573101887229957#m,Why do #Tories hate animals so much? #ConservativeParty #AnimalAbuse #VoteConservative #AnimalCruelty #LizTruss,"Jan 25, 2024 · 5:35 PM UTC",0,0
https://twitter.com/Captain_Bold/status/1750571356498907284#m,Rather interesting reply from John. Only time will tell which one of us is correct. #ConservativeParty #GeneralElection #ProportionalRepresentation #downnotout #PoliticsLive,"Jan 25, 2024 · 5:28 PM UTC",0,0
https://twitter.com/farside1/status/1750555329086046685#m,Exactly this. Full on #Naziism from the #CONservativeParty,"Jan 25, 2024 · 4:24 PM UTC",1,0
https://twitter.com/pelepele1/status/1750533132040999259#m,He changed the party to a branch of the #ConservativeParty #ItWasAScam,"Jan 25, 2024 · 2:56 PM UTC",0,0
https://twitter.com/ACaptain_Noah/status/1750524430890270958#m,Political upheaval as Reform UK rises and Tories face internal and national scrutiny https://noah-news.com/gb/en/politics/2024/01/25/political-upheaval-as-reform-uk-rises-and-tories-face-internal-and-national-scrutiny #Britishpolitics #ConservativeParty #ReformUK,"Jan 25, 2024 · 2:22 PM UTC",0,0
https://twitter.com/TheLilSquidge/status/1750524408119361610#m,PIP have binned 700 pages of my forms and evidence?! Pls help! Too sick to collate and send again! @DWPgovuk @RishiSunak @MailOnline @TheSun @johnpringdns @DUnionUK @MEAssociation @MEActNetUK @DailyMirror @DisabilityLab @leicesterliz @Keir_Starmer #ConservativeParty #DWP #pip,"Jan 25, 2024 · 2:21 PM UTC",0,0
https://twitter.com/TheIrateEmu/status/1750520776246321509#m,This is the #ConservativeParty all over. All of the billions of pounds thrown at everything but still nothing works. Why not? Because of all of those brown envelopes changing hands & funny handshakes is the answer. Politicians doing shady deals at the taxpayers expense. #Corrupt,"Jan 25, 2024 · 2:07 PM UTC",2,0
https://twitter.com/HasanHussain777/status/1750516803934019958#m,When Penny Mordaunt is reading from a script which Rishi Sunak probably made himself! Davide is 100% correct!😂 #PoliticsLive #SunakOut #ConservativeParty #ToryChaos #ToryBrokenBritain #ToryCorruption #ToryCriminals #ToriesCorruptToTheCore #ToriesBrokeBritain #GeneralElectionN0W,"Jan 25, 2024 · 1:51 PM UTC",2,0
https://twitter.com/NutShellAppNews/status/1750508074400440709#m,Political Turmoil: Sunak Faces Rebellion Amid #ElectionPredictions https://www.theguardian.com/politics/2024/jan/24/former-adviser-to-rishi-sunak-working-with-tory-rebels-trying-to-oust-him #Uknews #scotlandnews #englandnews #RishiSunak #UKPolitics #ConservativeParty #PoliticalAnalysis #LeadershipIssues #ToryDefeat #PollingData #PoliticalChange #SimonClarke #WillDry,"Jan 25, 2024 · 1:17 PM UTC",0,0
https://twitter.com/Parker2674/status/1750507808586453471#m,Is this the 4 or 5th #ConservativeParty leader THEY’RE OWN MPS have want to oust? How are we supposed to get behind them if they can’t get behind themselves?,"Jan 25, 2024 · 1:15 PM UTC",0,0
https://twitter.com/BenTelevisionUK/status/1750506263115415810#m,https://bentelevision.com/claudia-webbe-mp-slams-dangerous-government-stealth-change-to-nhs-care/ #LabourParty #ConservativeParty @ClaudiaWebbe,"Jan 25, 2024 · 1:09 PM UTC",0,0
